label_target	label_others	model	epoch	loss	accuracy	precision	recall	model_path	model_init	col_labels	col_corpus	splits	ngram_size	vocab_size	batch_size	cbow
News & Politics	['Howto & Style']	model_2_cnn	3	1.0458907229559762	0.4735331620488848	0.4493876227310726	0.44247905697141376	models_wo_captions/bigrams/politics_howto/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=6294), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Howto & Style']	model_2_cnn	4	1.644104846886226	0.4381377569266728	0.4530887688909258	0.8002435479845319	models_wo_captions/bigrams/politics_howto/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=6294), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Howto & Style']	model_2_cnn	test	1.703863650560379	0.4776785671710968	0.4771100729703903	0.8367003500461578	models_wo_captions/bigrams/politics_howto/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=6294), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	0	0.721358163016183	0.4700772166252136	0.4700772166252136	1.0	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	1	0.7112975120544434	0.5299227791173118	nan	0.0	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	2	0.7154111521584647	0.4546332061290741	0.45785468391009737	0.8922568474497113	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	3	0.7439296245574951	0.5051882266998291	0.48846966453960966	0.7089982203074864	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	4	0.8624507869992938	0.5069980706487384	0.46959851469312397	0.28878714463540484	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_0_wordembavg_2linear	test	0.8473730236291885	0.4856085553765297	0.48585527390241623	0.24669167771935463	models_wo_captions/bigrams/politics_comedy/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	0	1.7141440510749817	0.5232263505458832	nan	0.1109671699149268	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	1	1.1265787141663688	0.5299227791173118	nan	0.05691215715238026	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	2	1.3848194650241308	0.5270873563630241	nan	0.023469387952770506	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	3	1.6681222745350428	0.5019305007798331	nan	0.29089618793555666	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	4	6.556282256330762	0.46054536955697195	0.4693500357014792	0.9143128224781581	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_1_cnn	test	5.154121607542038	0.4948602020740509	0.5031280070543289	0.9068181812763214	models_wo_captions/bigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	0	1.382481379168374	0.5209942076887403	nan	0.0757764003106526	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	1	0.9011327454021999	0.5147200737680707	nan	0.173016862145492	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	2	1.1797982539449419	0.5009049219744546	nan	0.3860076644590923	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	3	2.6875157952308655	0.43780164207730976	0.4514313893658774	0.8327088185719081	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	4	2.8753293582371304	0.5276906362601689	nan	0.0	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Comedy']	model_2_cnn	test	2.826295495033264	0.4919819086790085	nan	0.0	models_wo_captions/bigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(22707, 100, padding_idx=5721), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	0	0.705796446119036	0.5064338275364467	0.5064338275364467	1.0	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	1	0.7171711921691895	0.4913340338638851	nan	0.0	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	2	0.7173885873385838	0.5002626052924565	nan	0.05676346857632909	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	3	0.8012337940079826	0.4957983195781708	0.5039765579359872	0.8292785031454903	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	4	0.9042557563100543	0.5103729026658195	0.5149272509983608	0.7026461107390267	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	test	0.7863657996058464	0.5967881977558136	0.5874125808477402	0.8240120112895966	models_wo_captions/bigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	0	1.0647077304976327	0.5203518910067422	nan	0.2706499472260475	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	1	1.6285205057689123	0.5114233195781708	nan	0.5753799921699932	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	2	1.2107116154261999	0.4896271015916552	0.49787276557513643	0.9096506748880658	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	3	2.70927448783602	0.4628413873059409	0.46623060532978605	0.3397853576711246	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	4	2.2482917734554837	0.517594541822161	0.5127405141081128	0.9824134196553912	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	test	2.075248658657074	0.5651041716337204	0.5600219890475273	0.9848484843969345	models_wo_captions/bigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	0	0.9563028301511493	0.4935661767210279	nan	0.028995310621602193	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	1	1.0317082915987288	0.501969541822161	0.5033941396645137	0.9573208263942173	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	2	1.1854340604373388	0.5181197481495994	0.5022472866943904	0.6587554141879082	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	3	1.9091254302433558	0.5042016846793038	nan	0.2094642903123583	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	4	1.5832611748150416	0.5131302561078753	0.5102987544877189	0.9868777053696769	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	test	1.4722330868244171	0.5455729216337204	0.5495516881346703	0.9692082107067108	models_wo_captions/bigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(24243, 100, padding_idx=6224), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	0	1.0574245949586232	0.5341605395078659	0.5341605395078659	1.0	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	1	0.7349156439304352	0.5341605395078659	0.5341605395078659	1.0	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	2	1.1858275334040325	0.5341605395078659	0.5341605395078659	1.0	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	3	0.9250462750593821	0.5237438728411993	0.5290748824675878	0.9797711670398712	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	4	0.8669654130935669	0.5162377456823984	0.5288325895865759	0.8837402363618215	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	test	0.7559100786844889	0.5686649680137634	0.564971129099528	0.8990135987599691	models_wo_captions/bigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	0	1.0339455803235371	0.49065564076105755	0.42307692766189575	0.13602461790045103	models_wo_captions/bigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	1	1.2620749175548553	0.4534313728411992	nan	0.024582717567682266	models_wo_captions/bigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(22508, 100, padding_idx=5598), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	2	25000	64	False
